start_time,Occupancy,co2,humidity,temp
2024-08-26 22:00:00.000 +0100,1,433,57,23
2024-08-26 23:00:00.000 +0100,1,438,57,21
2024-08-27 00:00:00.000 +0100,1,441,59,21
2024-08-27 01:00:00.000 +0100,0,450,59,21
2024-08-27 02:00:00.000 +0100,1,449,60,20
2024-08-27 03:00:00.000 +0100,1,450,59,22
2024-08-27 04:00:00.000 +0100,0,452,61,22
2024-08-27 05:00:00.000 +0100,1,456,59,20
2024-08-27 06:00:00.000 +0100,1,456,59,22
2024-08-27 07:00:00.000 +0100,0,452,61,22
2024-08-27 08:00:00.000 +0100,0,449,61,22
2024-08-27 09:00:00.000 +0100,1,452,61,22
2024-08-27 10:00:00.000 +0100,2,455,59,22
2024-08-27 11:00:00.000 +0100,0,488,60,22
2024-08-27 12:00:00.000 +0100,2,514,62,22
2024-08-27 13:00:00.000 +0100,0,508,60,22
2024-08-27 14:00:00.000 +0100,2,494,61,20
2024-08-27 15:00:00.000 +0100,1,468,61,22
2024-08-27 16:00:00.000 +0100,0,460,61,20
2024-08-27 17:00:00.000 +0100,0,457,58,22
2024-08-27 18:00:00.000 +0100,1,452,58,23
2024-08-27 19:00:00.000 +0100,1,445,58,23
2024-08-27 20:00:00.000 +0100,1,445,59,23
2024-08-27 21:00:00.000 +0100,1,444,61,21
2024-08-27 22:00:00.000 +0100,1,448,60,21
2024-08-27 23:00:00.000 +0100,0,452,62,21
2024-08-28 00:00:00.000 +0100,0,452,62,20
2024-08-28 01:00:00.000 +0100,1,457,62,20
2024-08-28 02:00:00.000 +0100,1,461,63,20
2024-08-28 03:00:00.000 +0100,1,467,63,22
2024-08-28 04:00:00.000 +0100,0,471,63,22
2024-08-28 05:00:00.000 +0100,0,476,64,22
2024-08-28 06:00:00.000 +0100,1,484,62,22
2024-08-28 07:00:00.000 +0100,0,487,64,22
2024-08-28 08:00:00.000 +0100,0,488,64,20
2024-08-28 09:00:00.000 +0100,1,494,64,20
2024-08-28 10:00:00.000 +0100,0,497,64,20
2024-08-28 11:00:00.000 +0100,1,519,64,20
2024-08-28 12:00:00.000 +0100,0,537,64,22
2024-08-28 13:00:00.000 +0100,0,526,62,22
2024-08-28 14:00:00.000 +0100,0,516,64,20
2024-08-28 15:00:00.000 +0100,0,501,62,23
2024-08-28 16:00:00.000 +0100,1,488,62,21
2024-08-28 17:00:00.000 +0100,0,480,65,21
2024-08-28 18:00:00.000 +0100,1,468,63,23
2024-08-28 19:00:00.000 +0100,1,461,63,21
2024-08-28 20:00:00.000 +0100,0,452,64,23
2024-08-28 21:00:00.000 +0100,0,449,62,23
2024-08-28 22:00:00.000 +0100,0,447,64,23
2024-08-28 23:00:00.000 +0100,0,445,62,21
2024-08-29 00:00:00.000 +0100,1,446,62,23
2024-08-29 01:00:00.000 +0100,0,447,63,22
2024-08-29 02:00:00.000 +0100,1,452,61,20
2024-08-29 03:00:00.000 +0100,1,457,61,20
2024-08-29 04:00:00.000 +0100,1,457,62,20
2024-08-29 05:00:00.000 +0100,1,459,62,22
2024-08-29 06:00:00.000 +0100,0,467,62,22
2024-08-29 07:00:00.000 +0100,1,478,60,21
2024-08-29 08:00:00.000 +0100,1,478,62,21
2024-08-29 09:00:00.000 +0100,0,478,61,19
2024-08-29 10:00:00.000 +0100,2,486,61,22
2024-08-29 11:00:00.000 +0100,2,507,61,20
2024-08-29 12:00:00.000 +0100,0,531,59,20
2024-08-29 13:00:00.000 +0100,0,532,59,22
2024-08-29 14:00:00.000 +0100,2,511,60,22
2024-08-29 15:00:00.000 +0100,0,486,60,20
2024-08-29 16:00:00.000 +0100,0,474,59,23
2024-08-29 17:00:00.000 +0100,0,462,57,23
2024-08-29 18:00:00.000 +0100,2,455,57,23
2024-08-29 19:00:00.000 +0100,2,449,56,23
2024-08-29 20:00:00.000 +0100,0,447,56,21
2024-08-29 21:00:00.000 +0100,2,444,58,23
2024-08-29 22:00:00.000 +0100,2,445,56,23
2024-08-29 23:00:00.000 +0100,1,446,58,21
2024-08-30 00:00:00.000 +0100,1,446,58,23
2024-08-30 01:00:00.000 +0100,0,453,58,20
2024-08-30 02:00:00.000 +0100,0,454,55,20
2024-08-30 03:00:00.000 +0100,0,459,55,22
2024-08-30 04:00:00.000 +0100,1,460,55,22
2024-08-30 05:00:00.000 +0100,1,461,55,20
2024-08-30 06:00:00.000 +0100,0,468,55,19
2024-08-30 07:00:00.000 +0100,0,474,55,21
2024-08-30 08:00:00.000 +0100,0,474,57,21
2024-08-30 09:00:00.000 +0100,0,478,55,19
2024-08-30 10:00:00.000 +0100,0,487,57,21
2024-08-30 11:00:00.000 +0100,2,506,57,21
2024-08-30 12:00:00.000 +0100,1,521,57,20
2024-08-30 13:00:00.000 +0100,1,523,55,20
2024-08-30 14:00:00.000 +0100,1,510,54,20
2024-08-30 15:00:00.000 +0100,1,502,54,22
2024-08-30 16:00:00.000 +0100,1,494,55,21
2024-08-30 17:00:00.000 +0100,0,484,54,23
2024-08-30 18:00:00.000 +0100,1,481,52,21
2024-08-30 19:00:00.000 +0100,1,476,52,22
2024-08-30 20:00:00.000 +0100,0,469,52,24
2024-08-30 21:00:00.000 +0100,1,469,52,22
2024-08-30 22:00:00.000 +0100,0,464,54,21
2024-08-30 23:00:00.000 +0100,0,468,52,23
2024-08-31 00:00:00.000 +0100,1,470,52,23
2024-08-31 01:00:00.000 +0100,1,470,54,23
2024-08-31 02:00:00.000 +0100,1,468,52,21
2024-08-31 03:00:00.000 +0100,0,466,54,21
2024-08-31 04:00:00.000 +0100,1,467,52,23
2024-08-31 05:00:00.000 +0100,1,462,54,21
2024-08-31 06:00:00.000 +0100,0,460,52,23
2024-08-31 07:00:00.000 +0100,0,458,52,21
2024-08-31 08:00:00.000 +0100,0,459,54,21
2024-08-31 09:00:00.000 +0100,1,454,54,20
2024-08-31 10:00:00.000 +0100,0,455,52,20
2024-08-31 11:00:00.000 +0100,1,452,52,21
2024-08-31 12:00:00.000 +0100,0,450,52,21
2024-08-31 13:00:00.000 +0100,0,446,54,21
2024-08-31 14:00:00.000 +0100,1,445,52,23
2024-08-31 15:00:00.000 +0100,1,440,52,21
2024-08-31 16:00:00.000 +0100,1,439,54,21
2024-08-31 17:00:00.000 +0100,0,436,52,23
2024-08-31 18:00:00.000 +0100,1,435,54,23
2024-08-31 19:00:00.000 +0100,1,434,54,21
2024-08-31 20:00:00.000 +0100,0,433,52,23
2024-08-31 21:00:00.000 +0100,1,432,54,21
2024-08-31 22:00:00.000 +0100,0,431,52,23
2024-08-31 23:00:00.000 +0100,1,430,52,23
2024-09-01 00:00:00.000 +0100,0,431,52,23
2024-09-01 01:00:00.000 +0100,0,435,52,21
2024-09-01 02:00:00.000 +0100,1,435,53,21
2024-09-01 03:00:00.000 +0100,0,436,53,23
2024-09-01 04:00:00.000 +0100,0,434,55,21
2024-09-01 05:00:00.000 +0100,1,435,54,21
2024-09-01 06:00:00.000 +0100,0,435,56,21
2024-09-01 07:00:00.000 +0100,0,436,57,20
2024-09-01 08:00:00.000 +0100,1,437,57,22
2024-09-01 09:00:00.000 +0100,0,435,55,23
2024-09-01 10:00:00.000 +0100,1,444,55,23
2024-09-01 11:00:00.000 +0100,1,460,55,21
2024-09-01 12:00:00.000 +0100,0,506,55,21
2024-09-01 13:00:00.000 +0100,1,517,56,23
2024-09-01 14:00:00.000 +0100,1,503,56,23
2024-09-01 15:00:00.000 +0100,1,494,58,21
2024-09-01 16:00:00.000 +0100,0,485,58,21
2024-09-01 17:00:00.000 +0100,0,481,58,21
2024-09-01 18:00:00.000 +0100,1,480,56,23
2024-09-01 19:00:00.000 +0100,0,473,56,23
2024-09-01 20:00:00.000 +0100,1,474,56,23
2024-09-01 21:00:00.000 +0100,1,468,57,23
2024-09-01 22:00:00.000 +0100,1,466,59,21
2024-09-01 23:00:00.000 +0100,0,465,57,21
2024-09-02 00:00:00.000 +0100,0,462,60,21
2024-09-02 01:00:00.000 +0100,0,462,59,23
2024-09-02 02:00:00.000 +0100,1,469,61,21
2024-09-02 03:00:00.000 +0100,0,464,62,23
2024-09-02 04:00:00.000 +0100,1,458,65,21
2024-09-02 05:00:00.000 +0100,1,455,65,23
2024-09-02 06:00:00.000 +0100,1,454,66,21
2024-09-02 07:00:00.000 +0100,0,454,65,23
2024-09-02 08:00:00.000 +0100,0,451,65,23
2024-09-02 09:00:00.000 +0100,1,452,67,21
2024-09-02 10:00:00.000 +0100,0,457,65,21
2024-09-02 11:00:00.000 +0100,2,465,65,23
2024-09-02 12:00:00.000 +0100,2,479,65,23
2024-09-02 13:00:00.000 +0100,2,478,67,21
2024-09-02 14:00:00.000 +0100,0,480,65,23
2024-09-02 15:00:00.000 +0100,0,484,67,23
2024-09-02 16:00:00.000 +0100,2,481,65,23
2024-09-02 17:00:00.000 +0100,2,474,68,21
2024-09-02 18:00:00.000 +0100,0,466,68,24
2024-09-02 19:00:00.000 +0100,0,462,66,22
2024-09-02 20:00:00.000 +0100,0,455,65,22
2024-09-02 21:00:00.000 +0100,2,453,67,23
2024-09-02 22:00:00.000 +0100,2,450,67,23
2024-09-02 23:00:00.000 +0100,0,450,65,23
2024-09-03 00:00:00.000 +0100,0,448,67,21
2024-09-03 01:00:00.000 +0100,1,449,65,21
2024-09-03 02:00:00.000 +0100,1,448,67,23
2024-09-03 03:00:00.000 +0100,1,450,65,23
2024-09-03 04:00:00.000 +0100,0,456,68,23
2024-09-03 05:00:00.000 +0100,0,454,68,21
2024-09-03 06:00:00.000 +0100,0,449,68,22
2024-09-03 07:00:00.000 +0100,1,449,66,20
2024-09-03 08:00:00.000 +0100,0,442,68,22
2024-09-03 09:00:00.000 +0100,2,445,65,20
2024-09-03 10:00:00.000 +0100,3,450,67,22
2024-09-03 11:00:00.000 +0100,0,517,66,20
2024-09-03 12:00:00.000 +0100,0,587,64,23
2024-09-03 13:00:00.000 +0100,2,500,65,21
2024-09-03 14:00:00.000 +0100,2,471,62,21
2024-09-03 15:00:00.000 +0100,1,530,61,21
2024-09-03 16:00:00.000 +0100,0,498,62,21
2024-09-03 17:00:00.000 +0100,2,480,61,24
2024-09-03 18:00:00.000 +0100,2,464,59,22
2024-09-03 19:00:00.000 +0100,2,453,61,22
2024-09-03 20:00:00.000 +0100,2,449,61,22
2024-09-03 21:00:00.000 +0100,2,447,61,22
2024-09-03 22:00:00.000 +0100,2,442,62,23
2024-09-03 23:00:00.000 +0100,1,443,60,21
2024-09-04 00:00:00.000 +0100,1,446,62,21
2024-09-04 01:00:00.000 +0100,0,448,59,23
2024-09-04 02:00:00.000 +0100,1,455,61,21
2024-09-04 03:00:00.000 +0100,1,454,60,20
2024-09-04 04:00:00.000 +0100,1,456,62,22
2024-09-04 05:00:00.000 +0100,1,462,62,20
2024-09-04 06:00:00.000 +0100,1,467,60,22
2024-09-04 07:00:00.000 +0100,1,463,62,22
2024-09-04 08:00:00.000 +0100,0,466,60,20
2024-09-04 09:00:00.000 +0100,0,476,61,20
2024-09-04 10:00:00.000 +0100,0,479,59,22
2024-09-04 11:00:00.000 +0100,0,485,59,22
2024-09-04 12:00:00.000 +0100,0,491,60,20
2024-09-04 13:00:00.000 +0100,2,500,58,22
2024-09-04 14:00:00.000 +0100,2,510,57,21
2024-09-04 15:00:00.000 +0100,0,504,58,23
2024-09-04 16:00:00.000 +0100,2,494,56,23
2024-09-04 17:00:00.000 +0100,0,493,57,21
2024-09-04 18:00:00.000 +0100,0,485,57,23
2024-09-04 19:00:00.000 +0100,0,476,56,23
2024-09-04 20:00:00.000 +0100,2,465,56,21
2024-09-04 21:00:00.000 +0100,0,457,54,21
2024-09-04 22:00:00.000 +0100,0,455,56,23
2024-09-04 23:00:00.000 +0100,1,452,55,23
2024-09-05 00:00:00.000 +0100,0,450,55,23
2024-09-05 01:00:00.000 +0100,1,449,55,22
2024-09-05 02:00:00.000 +0100,0,446,53,22
2024-09-05 03:00:00.000 +0100,0,444,53,20
2024-09-05 04:00:00.000 +0100,0,446,55,20
2024-09-05 05:00:00.000 +0100,1,446,56,20
2024-09-05 06:00:00.000 +0100,1,447,56,22
2024-09-05 07:00:00.000 +0100,0,449,54,20
2024-09-05 08:00:00.000 +0100,1,445,54,20
2024-09-05 09:00:00.000 +0100,0,451,56,20
2024-09-05 10:00:00.000 +0100,1,464,54,20
2024-09-05 11:00:00.000 +0100,6,499,56,20
2024-09-05 12:00:00.000 +0100,4,588,55,20
2024-09-05 13:00:00.000 +0100,6,703,55,22
2024-09-05 14:00:00.000 +0100,6,706,57,22
2024-09-05 15:00:00.000 +0100,6,705,56,22
2024-09-05 16:00:00.000 +0100,4,688,58,22
2024-09-05 17:00:00.000 +0100,4,649,57,20
2024-09-05 18:00:00.000 +0100,6,601,58,22
2024-09-05 19:00:00.000 +0100,4,571,58,22
2024-09-05 20:00:00.000 +0100,4,554,61,22
2024-09-05 21:00:00.000 +0100,4,538,59,20
2024-09-05 22:00:00.000 +0100,6,525,59,22
2024-09-05 23:00:00.000 +0100,1,516,61,22
2024-09-06 00:00:00.000 +0100,0,504,60,20
2024-09-06 01:00:00.000 +0100,0,494,62,22
2024-09-06 02:00:00.000 +0100,1,482,61,22
2024-09-06 03:00:00.000 +0100,0,475,61,22
2024-09-06 04:00:00.000 +0100,1,474,64,22
2024-09-06 05:00:00.000 +0100,1,473,62,20
2024-09-06 06:00:00.000 +0100,1,472,64,20
2024-09-06 07:00:00.000 +0100,1,471,65,20
2024-09-06 08:00:00.000 +0100,1,469,65,20
2024-09-06 09:00:00.000 +0100,1,469,63,20
2024-09-06 10:00:00.000 +0100,0,488,65,22
2024-09-06 11:00:00.000 +0100,9,579,64,21
2024-09-06 12:00:00.000 +0100,4,662,65,21
2024-09-06 13:00:00.000 +0100,7,689,65,21
2024-09-06 14:00:00.000 +0100,7,732,65,21
2024-09-06 15:00:00.000 +0100,6,746,68,23
2024-09-06 16:00:00.000 +0100,7,701,66,23
2024-09-06 17:00:00.000 +0100,7,648,68,21
2024-09-06 18:00:00.000 +0100,4,611,68,21
2024-09-06 19:00:00.000 +0100,4,582,68,21
2024-09-06 20:00:00.000 +0100,6,564,68,23
2024-09-06 21:00:00.000 +0100,6,551,68,23
2024-09-06 22:00:00.000 +0100,5,539,68,23
2024-09-06 23:00:00.000 +0100,0,526,66,23
2024-09-07 00:00:00.000 +0100,0,517,67,21
2024-09-07 01:00:00.000 +0100,1,510,65,21
2024-09-07 02:00:00.000 +0100,0,500,67,20
2024-09-07 03:00:00.000 +0100,1,495,65,20
2024-09-07 04:00:00.000 +0100,1,493,67,20
2024-09-07 05:00:00.000 +0100,1,486,65,22
2024-09-07 06:00:00.000 +0100,1,482,65,20
2024-09-07 07:00:00.000 +0100,1,481,67,20
2024-09-07 08:00:00.000 +0100,1,480,67,22
2024-09-07 09:00:00.000 +0100,0,475,65,20
2024-09-07 10:00:00.000 +0100,1,477,65,20
2024-09-07 11:00:00.000 +0100,0,476,67,22
2024-09-07 12:00:00.000 +0100,0,470,65,20
2024-09-07 13:00:00.000 +0100,1,470,67,22
2024-09-07 14:00:00.000 +0100,1,468,65,22
2024-09-07 15:00:00.000 +0100,0,468,67,23
2024-09-07 16:00:00.000 +0100,0,474,66,21
2024-09-07 17:00:00.000 +0100,0,,,
2024-09-07 18:00:00.000 +0100,1,,,
2024-09-07 19:00:00.000 +0100,1,459,67,21
2024-09-07 20:00:00.000 +0100,1,462,65,21
2024-09-07 21:00:00.000 +0100,1,460,67,23
2024-09-07 22:00:00.000 +0100,0,459,67,23
2024-09-07 23:00:00.000 +0100,0,458,65,21
2024-09-08 00:00:00.000 +0100,0,458,67,23
2024-09-08 01:00:00.000 +0100,1,454,65,20
2024-09-08 02:00:00.000 +0100,0,453,67,20
2024-09-08 03:00:00.000 +0100,0,452,67,20
2024-09-08 04:00:00.000 +0100,0,454,65,20
2024-09-08 05:00:00.000 +0100,0,452,67,22
2024-09-08 06:00:00.000 +0100,1,453,65,20
2024-09-08 07:00:00.000 +0100,0,456,65,22
2024-09-08 08:00:00.000 +0100,1,456,67,22
2024-09-08 09:00:00.000 +0100,1,456,67,20
2024-09-08 10:00:00.000 +0100,1,460,67,20
2024-09-08 11:00:00.000 +0100,0,474,65,22
2024-09-08 12:00:00.000 +0100,0,507,67,22
2024-09-08 13:00:00.000 +0100,0,522,67,22
2024-09-08 14:00:00.000 +0100,0,505,67,22
2024-09-08 15:00:00.000 +0100,0,489,65,20
2024-09-08 16:00:00.000 +0100,0,481,67,22
2024-09-08 17:00:00.000 +0100,1,474,67,22
2024-09-08 18:00:00.000 +0100,0,469,67,20
2024-09-08 19:00:00.000 +0100,1,466,67,20
2024-09-08 20:00:00.000 +0100,1,460,65,20
2024-09-08 21:00:00.000 +0100,1,457,65,20
2024-09-08 22:00:00.000 +0100,1,455,67,22
2024-09-08 23:00:00.000 +0100,0,451,65,22
2024-09-09 00:00:00.000 +0100,0,448,67,20
2024-09-09 01:00:00.000 +0100,1,445,66,20
2024-09-09 02:00:00.000 +0100,0,442,66,20
2024-09-09 03:00:00.000 +0100,1,441,66,22
2024-09-09 04:00:00.000 +0100,0,439,63,21
2024-09-09 05:00:00.000 +0100,1,439,65,19
2024-09-09 06:00:00.000 +0100,1,442,65,19
2024-09-09 07:00:00.000 +0100,1,439,64,21
2024-09-09 08:00:00.000 +0100,0,441,62,21
2024-09-09 09:00:00.000 +0100,0,452,63,19
2024-09-09 10:00:00.000 +0100,2,458,63,21
2024-09-09 11:00:00.000 +0100,2,459,60,21
2024-09-09 12:00:00.000 +0100,2,463,60,19
2024-09-09 13:00:00.000 +0100,2,472,61,22
2024-09-09 14:00:00.000 +0100,2,477,60,22
2024-09-09 15:00:00.000 +0100,0,475,57,20
2024-09-09 16:00:00.000 +0100,0,467,59,21
2024-09-09 17:00:00.000 +0100,0,464,55,21
2024-09-09 18:00:00.000 +0100,0,455,57,21
2024-09-09 19:00:00.000 +0100,0,450,54,23
2024-09-09 20:00:00.000 +0100,0,447,54,23
2024-09-09 21:00:00.000 +0100,0,440,56,23
2024-09-09 22:00:00.000 +0100,2,441,56,20
2024-09-09 23:00:00.000 +0100,1,444,56,22
2024-09-10 00:00:00.000 +0100,0,441,54,22
2024-09-10 01:00:00.000 +0100,1,444,54,22
2024-09-10 02:00:00.000 +0100,1,439,55,20
2024-09-10 03:00:00.000 +0100,0,437,58,22
2024-09-10 04:00:00.000 +0100,0,432,58,21
2024-09-10 05:00:00.000 +0100,1,433,57,19
2024-09-10 06:00:00.000 +0100,1,432,58,21
2024-09-10 07:00:00.000 +0100,0,431,58,21
2024-09-10 08:00:00.000 +0100,0,431,59,21
2024-09-10 09:00:00.000 +0100,1,432,59,21
2024-09-10 10:00:00.000 +0100,0,435,61,19
2024-09-10 11:00:00.000 +0100,5,483,59,20
2024-09-10 12:00:00.000 +0100,5,517,59,22
2024-09-10 13:00:00.000 +0100,3,546,61,22
2024-09-10 14:00:00.000 +0100,4,584,60,20
2024-09-10 15:00:00.000 +0100,3,624,59,22
2024-09-10 16:00:00.000 +0100,2,625,61,20
2024-09-10 17:00:00.000 +0100,2,587,59,20
2024-09-10 18:00:00.000 +0100,0,559,60,22
2024-09-10 19:00:00.000 +0100,2,556,60,22
2024-09-10 20:00:00.000 +0100,0,541,62,20
2024-09-10 21:00:00.000 +0100,0,529,61,20
2024-09-10 22:00:00.000 +0100,0,511,59,22
2024-09-10 23:00:00.000 +0100,1,505,59,22
2024-09-11 00:00:00.000 +0100,0,495,59,22
2024-09-11 01:00:00.000 +0100,0,483,60,19
2024-09-11 02:00:00.000 +0100,1,472,59,19
2024-09-11 03:00:00.000 +0100,0,466,57,21
2024-09-11 04:00:00.000 +0100,1,460,56,21
2024-09-11 05:00:00.000 +0100,1,458,56,21
2024-09-11 06:00:00.000 +0100,1,453,55,19
2024-09-11 07:00:00.000 +0100,2,453,55,19
2024-09-11 08:00:00.000 +0100,0,451,55,18
2024-09-11 09:00:00.000 +0100,2,451,56,20
2024-09-11 10:00:00.000 +0100,0,450,54,20
2024-09-11 11:00:00.000 +0100,3,460,55,20
2024-09-11 12:00:00.000 +0100,1,476,53,19
2024-09-11 13:00:00.000 +0100,1,481,55,21
2024-09-11 14:00:00.000 +0100,3,488,54,21
2024-09-11 15:00:00.000 +0100,1,510,54,21
2024-09-11 16:00:00.000 +0100,1,512,53,19
2024-09-11 17:00:00.000 +0100,0,481,51,20
2024-09-11 18:00:00.000 +0100,0,465,50,20
2024-09-11 19:00:00.000 +0100,0,466,52,22
2024-09-11 20:00:00.000 +0100,0,458,50,20
2024-09-11 21:00:00.000 +0100,0,456,52,20
2024-09-11 22:00:00.000 +0100,0,458,52,19
2024-09-11 23:00:00.000 +0100,1,458,52,19
2024-09-12 00:00:00.000 +0100,0,453,52,21
2024-09-12 01:00:00.000 +0100,0,453,52,19
2024-09-12 02:00:00.000 +0100,1,449,50,19
2024-09-12 03:00:00.000 +0100,0,449,51,18
2024-09-12 04:00:00.000 +0100,1,451,49,20
2024-09-12 05:00:00.000 +0100,0,450,49,20
2024-09-12 06:00:00.000 +0100,1,453,49,20
2024-09-12 07:00:00.000 +0100,0,453,51,18
2024-09-12 08:00:00.000 +0100,1,453,51,18
2024-09-12 09:00:00.000 +0100,1,462,49,20
2024-09-12 10:00:00.000 +0100,0,470,51,18
2024-09-12 11:00:00.000 +0100,0,472,49,18
2024-09-12 12:00:00.000 +0100,0,486,51,20
2024-09-12 13:00:00.000 +0100,0,494,50,18
2024-09-12 14:00:00.000 +0100,0,500,48,21
2024-09-12 15:00:00.000 +0100,1,503,48,21
2024-09-12 16:00:00.000 +0100,0,498,47,19
2024-09-12 17:00:00.000 +0100,0,497,49,21
2024-09-12 18:00:00.000 +0100,1,494,47,21
2024-09-12 19:00:00.000 +0100,0,489,47,21
2024-09-12 20:00:00.000 +0100,1,483,47,21
2024-09-12 21:00:00.000 +0100,1,475,49,19
2024-09-12 22:00:00.000 +0100,1,474,47,21
2024-09-12 23:00:00.000 +0100,1,471,47,19
2024-09-13 00:00:00.000 +0100,0,465,47,21
2024-09-13 01:00:00.000 +0100,0,463,49,19
2024-09-13 02:00:00.000 +0100,0,459,48,18
2024-09-13 03:00:00.000 +0100,1,462,46,20
2024-09-13 04:00:00.000 +0100,0,459,48,20
2024-09-13 05:00:00.000 +0100,1,462,46,20
2024-09-13 06:00:00.000 +0100,1,462,48,20
2024-09-13 07:00:00.000 +0100,1,463,48,20
2024-09-13 08:00:00.000 +0100,0,466,48,20
2024-09-13 09:00:00.000 +0100,0,473,48,20
2024-09-13 10:00:00.000 +0100,0,487,46,20
2024-09-13 11:00:00.000 +0100,0,531,46,20
2024-09-13 12:00:00.000 +0100,1,560,46,18
2024-09-13 13:00:00.000 +0100,2,568,48,20
2024-09-13 14:00:00.000 +0100,0,560,48,18
2024-09-13 15:00:00.000 +0100,0,550,46,21
2024-09-13 16:00:00.000 +0100,0,539,46,19
2024-09-13 17:00:00.000 +0100,0,522,45,21
2024-09-13 18:00:00.000 +0100,0,508,47,21
2024-09-13 19:00:00.000 +0100,2,500,47,19
2024-09-13 20:00:00.000 +0100,0,494,47,21
2024-09-13 21:00:00.000 +0100,2,484,46,21
2024-09-13 22:00:00.000 +0100,0,483,46,19
2024-09-13 23:00:00.000 +0100,0,480,48,19
2024-09-14 00:00:00.000 +0100,0,476,46,21
2024-09-14 01:00:00.000 +0100,0,478,46,19
2024-09-14 02:00:00.000 +0100,1,479,49,21
2024-09-14 03:00:00.000 +0100,0,483,47,21
2024-09-14 04:00:00.000 +0100,0,481,49,19
2024-09-14 05:00:00.000 +0100,0,484,49,20
2024-09-14 06:00:00.000 +0100,0,486,47,18
2024-09-14 07:00:00.000 +0100,1,485,47,18
2024-09-14 08:00:00.000 +0100,0,490,47,20
2024-09-14 09:00:00.000 +0100,0,492,47,20
2024-09-14 10:00:00.000 +0100,0,492,49,20
2024-09-14 11:00:00.000 +0100,2,554,50,18
2024-09-14 12:00:00.000 +0100,0,630,50,18
2024-09-14 13:00:00.000 +0100,0,629,48,19
2024-09-14 14:00:00.000 +0100,1,599,47,19
2024-09-14 15:00:00.000 +0100,1,572,47,21
2024-09-14 16:00:00.000 +0100,0,552,49,22
2024-09-14 17:00:00.000 +0100,0,533,47,22
2024-09-14 18:00:00.000 +0100,0,520,47,22
2024-09-14 19:00:00.000 +0100,0,509,49,22
2024-09-14 20:00:00.000 +0100,0,499,47,20
2024-09-14 21:00:00.000 +0100,0,494,47,22
2024-09-14 22:00:00.000 +0100,0,490,47,20
2024-09-14 23:00:00.000 +0100,0,487,50,20
2024-09-15 00:00:00.000 +0100,1,484,50,20
2024-09-15 01:00:00.000 +0100,0,481,48,20
2024-09-15 02:00:00.000 +0100,0,486,49,21
2024-09-15 03:00:00.000 +0100,0,488,51,19
2024-09-15 04:00:00.000 +0100,0,490,49,19
2024-09-15 05:00:00.000 +0100,0,495,51,21
2024-09-15 06:00:00.000 +0100,0,496,49,21
2024-09-15 07:00:00.000 +0100,1,499,52,21
2024-09-15 08:00:00.000 +0100,0,500,50,21
2024-09-15 09:00:00.000 +0100,1,506,50,19
2024-09-15 10:00:00.000 +0100,0,502,52,21
2024-09-15 11:00:00.000 +0100,2,548,51,19
2024-09-15 12:00:00.000 +0100,2,642,51,21
2024-09-15 13:00:00.000 +0100,2,688,52,19
2024-09-15 14:00:00.000 +0100,2,678,52,19
2024-09-15 15:00:00.000 +0100,0,672,52,19
2024-09-15 16:00:00.000 +0100,0,623,55,19
2024-09-15 17:00:00.000 +0100,1,587,55,20
2024-09-15 18:00:00.000 +0100,1,569,53,22
2024-09-15 19:00:00.000 +0100,1,552,55,22
2024-09-15 20:00:00.000 +0100,1,537,53,20
2024-09-15 21:00:00.000 +0100,0,529,56,19
2024-09-15 22:00:00.000 +0100,0,517,54,21
2024-09-15 23:00:00.000 +0100,1,507,54,19
2024-09-16 00:00:00.000 +0100,0,501,56,21
2024-09-16 01:00:00.000 +0100,1,497,57,21
2024-09-16 02:00:00.000 +0100,0,498,56,21
2024-09-16 03:00:00.000 +0100,1,497,56,21
2024-09-16 04:00:00.000 +0100,1,499,57,21
2024-09-16 05:00:00.000 +0100,0,493,59,19
2024-09-16 06:00:00.000 +0100,0,492,59,19
2024-09-16 07:00:00.000 +0100,1,491,58,21
2024-09-16 08:00:00.000 +0100,1,487,60,19
2024-09-16 09:00:00.000 +0100,1,488,58,19
2024-09-16 10:00:00.000 +0100,2,508,60,21
2024-09-16 11:00:00.000 +0100,0,523,58,19
2024-09-16 12:00:00.000 +0100,3,505,59,19
2024-09-16 13:00:00.000 +0100,1,515,59,19
2024-09-16 14:00:00.000 +0100,3,519,58,20
2024-09-16 15:00:00.000 +0100,1,522,56,20
2024-09-16 16:00:00.000 +0100,3,520,56,23
2024-09-16 17:00:00.000 +0100,3,510,55,21
2024-09-16 18:00:00.000 +0100,2,499,54,23
2024-09-16 19:00:00.000 +0100,0,494,54,21
2024-09-16 20:00:00.000 +0100,0,490,54,23
2024-09-16 21:00:00.000 +0100,2,482,54,21
2024-09-16 22:00:00.000 +0100,0,477,56,23
2024-09-16 23:00:00.000 +0100,0,477,56,21
2024-09-17 00:00:00.000 +0100,0,477,56,20
2024-09-17 01:00:00.000 +0100,0,480,55,20
2024-09-17 02:00:00.000 +0100,0,479,53,22
2024-09-17 03:00:00.000 +0100,1,480,53,22
2024-09-17 04:00:00.000 +0100,0,484,53,19
2024-09-17 05:00:00.000 +0100,1,485,53,21
2024-09-17 06:00:00.000 +0100,1,488,55,21
2024-09-17 07:00:00.000 +0100,0,489,55,19
2024-09-17 08:00:00.000 +0100,1,495,55,19
2024-09-17 09:00:00.000 +0100,0,505,54,19
2024-09-17 10:00:00.000 +0100,1,526,52,19
2024-09-17 11:00:00.000 +0100,1,531,52,19
